,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
1673,False,/djeNVOB0pkcdM4sdLt5cR8arUwD.jpg,,0,"[{'id': 35, 'name': '喜剧'}, {'id': 18, 'name': '剧情'}]",,989238,tt26256216,['FR'],fr,La fille de son père,艾提安愛上瓦樂麗時才20歲，當他們的女兒蘿莎出生時，瓦樂麗卻忽然離家不告而別，獨留艾提安將蘿莎撫養長大。16年後，當蘿莎即將離巢展開大學生活時，艾提安內心未解的「空巢恐懼」浮現，對父女關係帶來巨大衝擊。某天，艾提安在電視報導中認出他消失已久的妻子，父女再度被迫踏上一次混亂的家庭旅程,7.864,/eSnVWaLKfFoHsyetAoriZTwf5rZ.jpg,"[{'id': 34000, 'logo_path': '/h1StHv8SrIQI0DOB8z53UDwCO7S.png', 'name': 'Domino Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2023-12-20,579413,91,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,愛離巢,False,6.092,38
1674,False,/aYQwIfByTt8GdglBOOWrewIorXr.jpg,,0,"[{'id': 18, 'name': '剧情'}, {'id': 35, 'name': '喜剧'}]",,892530,tt13729364,['FR'],fr,Le Tourbillon de la vie,巴黎2052年80歲的女鋼琴家，在生日那天回顧她從17到80歲的人生四段不同生命的歷程，一生中不同的抉擇，導致她走上不同的人生道路。生活充滿了微小卻關鍵的抉擇時刻，每個決定、每段經歷都是戲劇性轉折點。當初如果帶上遺失的護照，選擇不同路線遇上不同男人，命運有可能從此翻轉嗎？她的一生是一連串的巧合和意外，還是一條安排好的現成道路？,7.422,/atTkqCtAriVd1UKzc2doGZOEczD.jpg,"[{'id': 3304, 'logo_path': '/bCSghIiBAsM2KPOeMTb61hu39Yo.png', 'name': 'WY Productions', 'origin_country': 'FR'}, {'id': 819, 'logo_path': '/cEqVIluQuO1ubtID8RvOem4ZiIg.png', 'name': 'Mars Films', 'origin_country': 'FR'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2022-12-21,0,120,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,茱莉亞四重奏,False,6.8,107
1675,False,/aNycfeUgXk9g6NjwwHzg01YloHa.jpg,,6700000,"[{'id': 35, 'name': '喜剧'}, {'id': 14, 'name': '奇幻'}]",,1045770,tt23476446,['FR'],fr,Daaaaaalí !,法國女記者多次會見超現實主義世界藝術大師達利，想拍攝他一個從未實現的紀錄片計畫，不料大師提出許多難搞的要求，遙不可及，讓拍攝過程在超現實中、或畫內畫外、在別人夢中、在電影技巧裡，用極為創新的敘事手法讓人大開眼界，鬼才導演昆汀杜皮爾再創荒謬敘事巔峰！採取偽紀錄片的喜劇角度描述世紀畫家達利的故事。,133.429,/uzU1u0HQ3mOqCgvxbNMuTshmvlp.jpg,"[{'id': 102468, 'logo_path': '/7116YZNSKt5xKXgO9inx6bH0bq8.png', 'name': 'Atelier de Production', 'origin_country': 'FR'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2024-02-07,3829263,77,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,噠噠噠達利,False,6.174,261
1676,False,/g84q3gWEnGMqhVhhBH0HI7MBYxE.jpg,,3100000,"[{'id': 35, 'name': '喜剧'}, {'id': 80, 'name': '犯罪'}]",,995808,tt21962898,"['BE', 'FR']",fr,L'Étoile filante,雷包逃犯槓上天兵偵探，展開一場脫線大對決！【舞舞舞】比利時鬼才導演拍檔自編自導自演，結合搞怪的劇場式表演風格，和滿滿喜劇泰斗卓別林味道的俏皮歌舞，好評入選盧卡諾影展。曾是激進份子的波里斯，隱身在酒吧工作，直到一名獨臂刺客現身尋仇！波里斯急中生智，利用心不在焉的路人多姆當作替身，進行逃脫。無奈人算不如天算，多姆的前妻竟是一名私家偵探，眾人面對她鍥而不捨的追查該何去何從？,2.733,/xriosUG5obW8xGUAorj5bGQyEb3.jpg,"[{'id': 6960, 'logo_path': '/trBnlOgJMYZrU4aOMGGvQdj51vj.png', 'name': ""Moteur s'il vous plaît"", 'origin_country': 'FR'}, {'id': 93132, 'logo_path': '/idgy9hLGBaV0RQgw8jEUrWT2Xhl.png', 'name': 'Courage Mon Amour', 'origin_country': 'BE'}, {'id': 24430, 'logo_path': '/7ZIwXTA5QVD6feybiITOL6OYJPJ.png', 'name': 'BeTV', 'origin_country': 'BE'}, {'id': 92187, 'logo_path': '/yrAyYme1zlZtHuhlWS3DlFAj762.png', 'name': 'Proximus', 'origin_country': 'BE'}, {'id': 792, 'logo_path': '/cRhBQP1FFNugNxKkO1pUgeD2Rkr.png', 'name': 'RTBF', 'origin_country': 'BE'}, {'id': 95061, 'logo_path': '/gAt0ztKNX5gKyzNmIdaVxI5aoHv.png', 'name': 'Shelter Prod', 'origin_country': 'BE'}, {'id': 119267, 'logo_path': '/b9Gw1Oz0d7rdxmpbJPQC0zQpmxw.png', 'name': 'VOO & Be tv', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2024-01-31,0,98,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,日落喜劇,False,6.0,17
1677,False,/dVr11o9or7AS8AMPfwjSpEU83iU.jpg,,35000000,"[{'id': 18, 'name': '剧情'}, {'id': 10752, 'name': '战争'}]",,423,tt0253474,"['FR', 'DE', 'PL', 'GB']",en,The Pianist,傑出的波蘭猶太裔鋼琴家華迪史洛·史匹曼遭到放逐，被迫居住在波蘭首都華沙的猶太人區，和命運同樣悲慘的同胞受到德國納粹的迫害，幸好他後來逃出管制區，並靠著一名德國軍官的幫忙掙扎求生...,53.202,/dRlfCfoPmzAveTzGSaoYD5KxsxL.jpg,"[{'id': 250, 'logo_path': '/evWKasiElVQywuKv2dI72P9twz8.png', 'name': 'Canal+ Polska', 'origin_country': 'PL'}, {'id': 208, 'logo_path': '/bxQYlRhQu6nbohBEL0SWz8xIAGy.png', 'name': 'Bac Films', 'origin_country': 'FR'}, {'id': 260, 'logo_path': None, 'name': 'Heritage Films', 'origin_country': 'PL'}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}, {'id': 266, 'logo_path': None, 'name': 'Agencja Produkcji Filmowej', 'origin_country': 'PL'}, {'id': 355, 'logo_path': None, 'name': 'R.P. Productions', 'origin_country': 'FR'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 6480, 'logo_path': '/qJUUNzFYXNUDaisssBTV3Zdki9R.png', 'name': 'TVP', 'origin_country': 'PL'}, {'id': 265, 'logo_path': None, 'name': 'Runteam', 'origin_country': 'GB'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'PL', 'name': 'Poland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2002-09-17,120098945,148,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,一位鋼琴師為求生存而顛沛流離的人生,戰地琴人,False,8.378,9309
1678,False,/cjRlBXjfevMG3MvTjYi7om9XFuR.jpg,,0,"[{'id': 16, 'name': '动画'}]",,970867,tt23327624,"['CA', 'FR']",fr,Dounia et la Princesse d'Alep,六歲的杜妮亞是個活潑開朗的敘利亞女孩，深愛著位於阿勒坡古城的家園。那裡有醞釀千年的文化，也有繽紛齊放的香氣。遺憾的是，她最心愛的母親英年早逝，富正義感的父親也無端陷冤獄，戰爭的爆發又迫使杜妮亞和阿公阿嬤逃離家鄉，踏上尋找新家的驚奇旅程。儘管眼前充滿挑戰，杜妮亞相信手中的魔法黑種草籽和神話中的阿勒坡公主會守護他們。再洶湧的大海，會如搖籃安穩；再緊閉的邊界，會隨舞蹈敞開。,4.096,/iBQp6MAnVOCc08S1cuU4KBonWOf.jpg,"[{'id': 726, 'logo_path': '/hHaQQgxqg2NohqZSxbMTB9E483m.png', 'name': 'Haut et Court', 'origin_country': 'FR'}, {'id': 124890, 'logo_path': '/1rz1GHPV58FvIWOlfrt4ik4RZfg.png', 'name': 'Tobo Studio', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2023-02-01,0,72,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,魔籽公主,False,7.458,12
1679,False,/jQywhaFDVLPlFw864Bgw5eNtWfi.jpg,,0,"[{'id': 27, 'name': '恐怖'}]",,626,tt0020530,['FR'],fr,Un chien andalou,,11.835,/aZHDeGBqaPXdKagnmecqqY08vum.jpg,"[{'id': 218841, 'logo_path': None, 'name': 'Billancourt Studios', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1929-06-05,0,16,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,安達魯之犬,False,7.421,1303
1680,False,/2tnNZo86wL8cq5dk4CQnLE8hMeL.jpg,,0,"[{'id': 18, 'name': '剧情'}, {'id': 10749, 'name': '爱情'}]",,85033,tt1550312,"['CA', 'FR']",fr,Café de Flore,2012加拿大金尼獎最佳影片、原創劇本、女主角等高達十三項入圍。2011威尼斯影展、多倫多影展秒殺搶手片。以《愛瘋狂》震驚國際影壇的尚馬克瓦利，再次運用經典歌曲與靈活敘事結構，交織出感人肺腑的跨時空戀曲。  處於現代時空的俊帥加拿大蒙特利爾DJ安東(凱文帕虹飾)，衣食無缺擁有兩個可愛女兒，看似擁有幸福一切的他，因愛上年輕動人的羅絲(艾芙琳布荷許飾)，決定與妻子卡蘿(海蓮芙洛虹飾)離婚，但卻從此深陷徘徊難以平衡的三角習題，同時還必須面對小孩與工作上的種種難題。在新歡懷中滿溢幸福的安東，一直無法遮掩與面對內心深處對前妻的愧疚而糾結萬分，他因走不出背叛婚姻的罪惡感而登門求助心理醫師。前妻不解為何從學生時代即相知相守的真愛會隨風逝去，她一心期待安東回心轉意重建完整的家，因而處於不穩定的精神狀態，更因此做著奇怪的夢，只好求助於靈媒。  另一端，1969年的巴黎市郊，年輕媽媽賈桂琳(凡妮莎帕荷蒂飾)在生下平均年齡才二十五歲的唐氏症寶寶羅宏後，丈夫拋下他們狠心離去，她因此全然放棄自我，更不聽勸告以自己的方式養育相依為命的愛兒，直到七歲兒子愛上班上同為唐氏症的女童薇若，打亂他們原本眼裡只有對方的生活步調，賈桂琳更因此深陷焦慮與不安的狀態之中...。佔為已有是否就是真愛？放開雙手亦能擁抱幸福？兩段看似獨立的故事，竟在不同時空中交織出感人至深的生命旅程．．．  全片以音樂巫師馬修赫伯操刀的主題曲【花神咖啡館】，恣意遊走現代加拿大與過去巴黎兩個截然不同的時空轉換，電影配樂結合電音、弛放與搖滾的迷幻空靈氛圍，點綴出夢幻浪漫與殘酷現實時快時慢的生命樂章，導演尚馬克瓦利更以獨特的節奏及電影語言揭開兩個不同故事之間的祕密，不僅震憾觀影者心緒，更帶領觀眾尋得內心最深處的靈魂。  強尼戴普的親密舊愛凡妮莎帕荷蒂和唐氏症寶寶的對手戲真情流露、扣人心弦。她特意與真實生活中同時也是唐氏症患者的小演員相處一個月，有時候她以權威面對小孩，有時候又是小孩可愛的玩伴，成功詮釋出快樂與憂傷的雙重特質，她更坦言這不是一個很好塑造的角色。在該片有清湛的演出的她，也因此獲得加拿大奧斯卡影后，堪稱演員生涯中最出色的代表作！,9.491,/4A9evNH2Oy6R8N82WHCoP5xQYkK.jpg,"[{'id': 8906, 'logo_path': '/c5MDqS2UYtK0pTQqtYow7LSBLcS.png', 'name': 'Monkey Pack Films', 'origin_country': 'FR'}, {'id': 7177, 'logo_path': '/9Ty5iOpym3q9uHc5iYODiPsc1K0.png', 'name': 'Item 7', 'origin_country': 'CA'}, {'id': 127779, 'logo_path': None, 'name': 'Crazy Films', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2011-11-17,1674801,121,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,花神咖啡館,False,6.943,174
1681,False,/8b1oWeOQLSwQH6TK3T0b1oNl3Al.jpg,,10000000,"[{'id': 16, 'name': '动画'}, {'id': 18, 'name': '剧情'}, {'id': 10751, 'name': '家庭'}, {'id': 36, 'name': '历史'}]",,676727,tt5822848,"['US', 'FR', 'IE']",en,The Inventor,充滿好奇心的發明家李奧納多·達文西因研究大體試圖尋找生命和靈魂的答案，觸犯了教廷的禁忌，教皇下令不准達文西繼續做這項研究，因為這是上帝的工作。為了繼續探索生命的秘密達文西離開了義大利，加入法國宮庭，他可以自由地進行實驗，發明飛行器和令人驚嘆的機器，並且研究人體。,8.649,/vOivqmsqmNfcmpMTkEbf0DFN8E0.jpg,"[{'id': 21562, 'logo_path': '/yMpOxI9b1N91ZLBDkplMNxF5g6M.png', 'name': 'Foliascope', 'origin_country': 'FR'}, {'id': 129672, 'logo_path': None, 'name': 'Leo & King', 'origin_country': 'US'}, {'id': 181815, 'logo_path': '/hzlTnjGCv71QKj2biOle6PxLNXi.png', 'name': 'Curiosity Studio', 'origin_country': 'IE'}, {'id': 181817, 'logo_path': '/lJrxqzUm0H5Metv9amXdwroxhXM.png', 'name': 'Aerial Contrivance Workshop', 'origin_country': 'US'}, {'id': 149187, 'logo_path': '/e9bjQzYrye5MRBGamoDOJCWYyUT.png', 'name': 'SIE Films', 'origin_country': 'US'}, {'id': 104292, 'logo_path': '/9GSEzJqapywGILRVqmjN6PA50qq.png', 'name': 'Blue Fox Entertainment', 'origin_country': 'US'}, {'id': 205984, 'logo_path': '/mVBAoPsvxh8VlyEe8RBCYumz0Tk.png', 'name': 'Former Prodigy Media', 'origin_country': 'US'}, {'id': 195600, 'logo_path': '/raR05O2dHolS08mMKRKHEPVl59i.png', 'name': 'Slated', 'origin_country': 'US'}, {'id': 205985, 'logo_path': '/q9i9p2nr0Ahcbxd1NWMJwZKXXfD.png', 'name': 'Leveller Media', 'origin_country': 'US'}, {'id': 90423, 'logo_path': '/8KJcTfZZx3IV4dLYLIO7ogkD615.png', 'name': 'Tip-Top Productions', 'origin_country': 'US'}, {'id': 171436, 'logo_path': '/2PCuIrmhOMX9eGpxs8PQWjxfU3s.png', 'name': 'Carte Blanche', 'origin_country': 'US'}, {'id': 166382, 'logo_path': '/aFfwuxuen4kKpfWoVS6cYJ9js4A.png', 'name': 'Moo Studios', 'origin_country': 'US'}, {'id': 205987, 'logo_path': '/n1yIrSCUPrCGWnT1g6m6ArhazAr.png', 'name': 'Curiosity Rights', 'origin_country': 'GB'}, {'id': 25140, 'logo_path': '/6SeV4YCwyIDktJlvrVwiEDSLovF.png', 'name': 'The Exchange', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-09-15,2037563,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,大發明家,False,6.3,18
1682,False,/uLSQy99Tk5Ux3EeCpcvAwPs6f5H.jpg,,0,"[{'id': 18, 'name': '剧情'}, {'id': 10402, 'name': '音乐'}]",,37335,tt0083260,['FR'],fr,Les uns et les autres,一位德國鋼琴家，意外成了德軍的軍樂隊長；正踏入新婚生活的俄國芭蕾舞者，丈夫卻不幸戰死；美國的爵士樂隊團員，自願前往歐洲戰場為樂團指揮；以及家人都被送入集中營，最後僅有自己倖存的猶太小提琴手。戰爭烙印在他們心頭的創傷，與其經歷帶來的原罪，成為揮之不去的夢魘。然而四段音樂家們的憂傷旋律，分別在〈波麗露舞曲〉中串連成曼妙、動人的旋律與身姿，救贖他們彼此的靈魂。,8.153,/f9b8JI76hlZ8YsbT1f221idszfF.jpg,"[{'id': 1742, 'logo_path': '/kxKBr4UuwuVdMhuunZ579vWd5in.png', 'name': 'Les Films 13', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1981-05-27,0,184,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,戰火浮生錄,False,7.0,76
1683,False,/fnaJc9arUDF69fQDh2UwhkVfzNO.jpg,"{'id': 702159, 'name': 'A Man and a Woman Collection', 'poster_path': '/1GJWBUOkXF3JeXESjgiJ2uipSlx.jpg', 'backdrop_path': None}",0,"[{'id': 18, 'name': '剧情'}, {'id': 10749, 'name': '爱情'}]",,42726,tt0061138,['FR'],fr,Un homme et une femme,安是一名電影場記，路易杜克是一位賽車手，孩子正好都在海邊的渡假小城的寄讀學校念書，互不相識的兩個人，因為安錯過了最後一班的火車而邂逅了路易杜克，而約定了下週一起接送孩子。兩個寂寞的男女被對方所吸引，他們的愛情也因為一場險惡的賽車賽事短暫分離，讓彼此認清心中早已萌芽已久的愛戀…,10.907,/1GJWBUOkXF3JeXESjgiJ2uipSlx.jpg,"[{'id': 1742, 'logo_path': '/kxKBr4UuwuVdMhuunZ579vWd5in.png', 'name': 'Les Films 13', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1966-05-27,0,102,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,男歡女愛,False,7.3,274
1684,False,/cy7ymUaMEWRoig7LWXpfzaaw2vv.jpg,"{'id': 185682, 'name': '安東的冒險 (系列)', 'poster_path': '/n2MB4q6J5xquctqzw6NTjnk2eFb.jpg', 'backdrop_path': '/zMMSgC2bG10Kvh7zCgJrSrgQwsW.jpg'}",0,"[{'id': 18, 'name': '剧情'}]",,147,tt0053198,['FR'],fr,Les Quatre Cents Coups,電影史上最重要的作品．你不得不看的精典鉅作。新浪潮教父楚浮（François Truffaut）代表作，帶你進入自傳式的童年生活。 安端．達諾（Jean-Pierre Léaud 飾）是個私生子，他與母親和繼父住在巴黎。父母對安端總是忽視甚至帶著排斥。 雷內是安端是同班的好朋友。安端的功課不好，老師也視他為問題學生。安端和雷內都很討厭學校，於是二人相約一起蹺課在街上遊蕩看電影渡日。沒想到，安端居然在街上驚見他母親與情夫接吻！ 安端回到學校，隨口撤謊說母親死了做為蹺課的理由。當他的父母來到學校揭穿了他的謊言後，父親氣的給了安端一個耳光！安端生氣又傷心，但害怕受罰，所以留了封信後不敢回家。隔日，母親反而對安端百般討好，並答應只要保守好二人之間約定的「祕密」，便會給安端獎勵。 之後，老師又硬說安端自鳴得意的文章是抄來的，安端一氣之下決心不再上學，好朋友雷內便把他藏在自己家中。 為了要錢，安端深夜潛入繼父的辦公室偷了一台打字機，卻銷贓不成，只好再把打字機送回辦公室。然而不料此時偏偏碰到巡守的人，當場人贓俱獲。 父親知道後氣的把安端送上法庭審判，再送到感化院。感化院內殘暴嚴苛的管教方式讓安端受不了被拘禁的生活。沒想到探望他的母親卻是頻頻責怪他，要他從此不必回家。 安端在被拋棄的情況下從鐵網的洞鑽出逃離感化院。警哨聲在他身後響著，安端只能拖著愈來愈無力的腳步朝向海邊一直跑一直跑 . . . . . . 《四百擊》是法國新浪潮揭竿起義之作，不僅是法國新浪潮的第一聲響炮，也是楚浮一系列以安端達諾這個角色為劇情中心的電影的開端（從1959年到1979年二十年間共有五部）。觀眾也跟著安端不同階段的人生境遇，看到片中男主角尚皮耶李奧的成長，以及楚浮創作心境上的轉變，成為電影史上最獨特的導演－演員－角色相互重疊又各自獨立發展的關係。 在故事方面，《四百擊》影片最後，安端逃出教養院，三段不同距離及角度的長拍（僅三個鏡頭），將氣氛快速累積，直到最後那令人震撼的回眸，堪稱影史最經典的收尾之一。 楚浮以本片獲得坎城影展最佳導演獎，開啟他燦爛的電影作者生涯。,14.433,/xcOubqs5RJhGSfQE2GgLt8ord0r.jpg,"[{'id': 53, 'logo_path': '/3cWJikm9MdWCMKdatuk8gDTa5xy.png', 'name': 'Les Films du Carrosse', 'origin_country': 'FR'}, {'id': 10897, 'logo_path': None, 'name': 'Sédif Productions', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1959-06-03,0,99,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,四百擊,False,8.0,2159
1685,False,/hnDmX7PwpnrNrAQvYQgYemkS9Fx.jpg,,0,"[{'id': 18, 'name': '剧情'}]",,429191,tt5639354,['CL'],es,Una mujer fantástica,瑪蓮娜（Daniela Vega 飾）與奧蘭多（Francisco Reyes 飾）真心相愛，兩人正著手規劃著未來。瑪蓮娜是一位年輕的餐廳服務員，也是位有抱負的女歌手。奧蘭多比她大20歲，擁有一家紡織公司。在慶祝瑪蓮娜生日的夜晚，奧蘭多身體感到不適，當他抵達醫院經急救後，仍宣告不治。突如其來的噩耗，讓瑪蓮娜被醫生和奧蘭多的家人懷疑，讓她不能夠以伴侶的身份哀悼奧蘭多。瑪蓮娜也因此被女偵探調查是否與奧蘭多的死亡有關，奧蘭多的前妻禁止她參加葬禮，奧蘭多的兒子更是威脅瑪蓮娜搬離與奧蘭多同居的公寓。瑪蓮娜，一個跨性別者女性，對於奧蘭多的家庭而言，她是畸變且歪曲的。瑪蓮娜決定用她奮鬥一生的力量，爭取自己與愛人告別的權利，只為了符合現在的自己－一個複雜、強大、直率、夢幻般的女人。,5.788,/y5EXDvKmCO8yJ8BxcPCDT75dg1O.jpg,"[{'id': 1618, 'logo_path': '/dacmPYkpGE9Mbu2dqG2sFTXpsqr.png', 'name': 'Komplizen Film', 'origin_country': 'DE'}, {'id': 6735, 'logo_path': '/pAQW38WU8ychBvYU2aGPTEbynEN.png', 'name': 'Participant', 'origin_country': 'US'}, {'id': 21546, 'logo_path': '/nB186ByqKVBiuy9Nc3US9nlBst1.png', 'name': 'Fabula', 'origin_country': 'CL'}, {'id': 137476, 'logo_path': None, 'name': 'Muchas Gracias', 'origin_country': 'CL'}, {'id': 88421, 'logo_path': '/1iFSj2TyBsIyGaoS3hCKV8ELupB.png', 'name': 'Setembro Cine', 'origin_country': 'ES'}, {'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}, {'id': 201, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'FR'}, {'id': 58, 'logo_path': '/voYCwlBHJQANtjvm5MNIkCF1dDH.png', 'name': 'Sony Pictures Classics', 'origin_country': 'US'}]","[{'iso_3166_1': 'CL', 'name': 'Chile'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2017-04-06,1880736,104,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,不思議女人,False,7.027,694
1686,False,/d5bEPTpOf3OEBcPFM5zbWeoayjA.jpg,,0,"[{'id': 18, 'name': '剧情'}, {'id': 36, 'name': '历史'}]",,1024541,tt11887316,['ES'],es,El maestro que prometió el mar,1935年，西班牙動盪不安時期，年輕教師安東尼奧來到一處偏僻小鎮。他滿懷熱血，透過創新方式教導孩子們。他宛如一盞明燈，點亮了孩子們的世界。不過，並不是所有人都能認同他自由創新的教學方式，反對派人士的指責與懷疑也逐漸襲來，讓他原本要帶孩子們去看大海的承諾，變得愈來愈難以實現…。,19.748,/kU0Xop0UYTJ55kqKriFBJeMn0qB.jpg,"[{'id': 78983, 'logo_path': '/qbuTbFubbWbuNhrBfthjhRc9s9q.png', 'name': 'Minoria Absoluta', 'origin_country': 'ES'}, {'id': 52867, 'logo_path': '/sihvTcE5dwZ4xl90uVcUHcet8Fc.png', 'name': 'Lastor Media', 'origin_country': 'ES'}, {'id': 3631, 'logo_path': '/ttrj8O0KF5PbUoHamU2mTOLB6d9.png', 'name': 'Filmax', 'origin_country': 'ES'}, {'id': 35559, 'logo_path': '/xLqNfq5xXETBKjq3jSSiNqqPiN7.png', 'name': 'ICEC', 'origin_country': 'ES'}, {'id': 202311, 'logo_path': None, 'name': 'Mestres Films', 'origin_country': ''}, {'id': 981, 'logo_path': '/pkrdO9ykplO4Zc8edikoSX5APUN.png', 'name': 'TVE', 'origin_country': 'ES'}, {'id': 5085, 'logo_path': '/mPuVc7m1Ki7OQQvAYwYfIlEI3vu.png', 'name': 'TV3', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2023-11-10,2232542,105,"[{'english_name': 'Catalan', 'iso_639_1': 'ca', 'name': 'Català'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,真人真事改編，追述西班牙最震撼人心的勵志故事！,承諾大海的老師,False,7.7,71
1687,False,/cEULdngRoSHAeul0kVvYy6fj2Kc.jpg,,0,"[{'id': 53, 'name': '惊悚'}, {'id': 27, 'name': '恐怖'}, {'id': 14, 'name': '奇幻'}]",,1235926,tt22506854,['ES'],es,La mujer dormida,年輕貌美的看護安娜（阿爾穆德娜阿摩飾演），某日受到奧古斯丁（哈維爾雷伊飾演）雇用，前來他家照顧臥床的植物人妻子莎拉（阿曼達戈德史密斯飾演）。不過隨著朝夕相處，安娜與奧古斯丁竟然擦出愛火。正當兩人遊走道德禁忌的邊緣時，安娜開始被一連串詭異的超自然現象所擾，讓她感受到似乎有神秘力量，試圖要把她逐出這個家。不過安娜卻無法割捨對奧古斯丁的愛意而選擇留下，卻隨著離奇事件愈演愈烈，讓她的不安與恐懼也愈發強烈，讓她試圖釐清詭異現象背後，真相究竟是什麼？,6.459,/8tsg4kGCR6hPRrCvYaKmvT0cgK6.jpg,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-05-31,0,110,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,安眠殺機,False,6.4,22
